ゴールドシップ-剛健-,Ro,Ha,He,Ne,Te,Ne,Sw,Ns,ヘイルトゥリーズン,040000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0200,000000,000000,000000,080400,000000,000000,090200,030000,000000,000000,070100,000000,000000,000000,000000,000000,030200,000000,000000,0A0200,000000,000000,000000,040000,000000,000000,080400,000000,000000,000000,020900,030000,000000,000000,070400,000000,000000,000000,070100,000000,000000,000000,000000
ゴールドシップ-覇走-,Ro,Ha,He,Ne,Te,Ne,Sw,Ns,ヘイルトゥリーズン,020000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0200,000000,000000,000000,080400,000000,000000,090200,030000,000000,000000,070100,000000,000000,000000,000000,000000,030200,000000,000000,0A0200,000000,000000,000000,040000,000000,000000,080400,000000,000000,000000,020900,030000,000000,000000,070400,000000,000000,000000,070100,000000,000000,000000,000000
ゴールドドリーム,Ro,Ne,Ne,Ro,Te,Ne,St,Na,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,020000,000000,000000,060400,000000,000000,000000,030400,000000,000000,040000,000000,000000,000000,000000,030200,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,050200,000000,000000,000000,000000,060200,000000,000000,000000,000000,000000,030200,020000,000000,000000,030400,000000
ゴールドヘイロー,Ro,Te,Na,Ne,Ph,Ha,To,Ha,ヘイルトゥリーズン,000000,030200,030100,030000,060200,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,050200,020000,000000,000000,000000,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,060400,000000,000000,000000,060400,000000
ゴールドマウンテン,Ne,Ns,Ha,Ns,Ha,Ro,Ma,St,ノーザンダンサー,000000,000000,020000,030000,020000,030200,000000,000000,030200,000000,000000,060400,000000,000000,000000,000000,000000,000000,030400,050200,0A0100,000000,000000,050400,000000,000000,030200,060200,000000,000000,020000,000000,000000,000000,040000,080400,0A0300,000000,000000,030200,000000,000000,000000,000000,000000,000000,000000,000000,000000,050200,0A0100,030200,000000,000000,040000,000000,000000,050400,030000,000000,000000,000000,000000
ゴーンウェスト,Na,Ns,Ns,To,Te,Ec,St,Ha,レイズアネイティヴ,000000,030200,020000,030200,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,0A0100,030200,000000,000000,000000,000000,000000,030000,000000,000000,000000,010000,000000,000000,0A0200,050200,0A0100,030200,000000,000000,040000,000000,000000,050400,030000,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,060400,000000,000000,090200,030000,000000,000000,000000,000000
コガネパワー,Ns,Ha,St,Ns,St,Sw,Te,Sw,ネヴァーベンド,000000,000000,030400,050200,0A0100,030200,000000,000000,000000,000000,000000,050400,030000,000000,000000,030000,000000,000000,030400,0A0300,030200,000000,000000,030200,000000,000000,040000,040000,000000,000000,000000,000000,000000,000000,000000,0A0300,060400,000000,000000,030000,000000,000000,000000,040000,000000,000000,050300,000000,000000,000000,070200,030100,000000,000000,000000,000000,000000,080400,040000,000000,000000,020000,000000
コジーン,Ns,Ma,St,Ro,Ma,Ha,Ec,Sw,フォルティノ,000000,070300,040000,030100,0A0100,030200,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,030000,050400,030000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,030000,000000,000000,030200,060200,020000,000000,000000,050400,000000,000000,000000,040000,000000,000000,030000,000000
ゴスホークケン,Ne,Na,Na,Ro,Ns,St,Ne,Ro,ノーザンダンサー,000000,000000,000000,030800,030000,020000,000000,000000,000000,000000,000000,0A0200,050200,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,020000,000000,000000,060400,050400,000000,000000,0A0100,000000,000000,000000,000000,030200,020000,000000,000000,0A0200,000000,000000,000000,030000,000000,000000,030200,000000,000000,000000,070400,030000,000000,000000,050400,000000,000000,000000,060200,000000,000000,050300,000000
コスモバルク,Ne,Ns,Ns,Ns,Ma,St,Ha,Ns,ノーザンダンサー,000000,000000,000000,020000,030000,020000,000000,000000,060400,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,070200,000000,000000,080400,000000,000000,000000,040000,000000,000000,000000,000000,000000,020000,0A0300,070100,0A0100,000000,000000,030200,000000,000000,000000,050200,000000,000000,000000,000000,000000,000000,000000,070100,000000,000000,080000,000000,000000,000000,0A0300,000000,000000,0A0200,000000
コタシャーン,Ns,He,St,Ne,Ph,Ma,Ns,St,ネヴァーベンド,000000,000000,000000,030400,050200,0A0100,000000,000000,050400,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,080300,040000,000000,000000,000000,000000,000000,000000,000000,090400,000000,000000,000000,030000,000000,000000,060000,0A0100,000000,000000,050200,000000,000000,000000,030400,030000,000000,000000,040000,000000,000000,000000,0A0300,000000,000000,0A0200,000000
コパノジングー,Ro,Ns,Ns,Ne,Te,Sw,Ha,Ns,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,050200,050200,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,000000,0A0400,020000,000000,000000,080000,000000,000000,040000,030200,000000,000000,000000,000000,000000,000000,090200,030000,000000,000000,050200,000000,000000,000000,0A0200,000000,000000,050600,000000
コパノリチャード,Ro,Ne,Ns,Ne,Te,Hi,Ha,Ns,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,090200,030000,020000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,000000,0A0400,020000,000000,000000,080000,000000,000000,040000,030200,000000,000000,000000,000000,000000,000000,030400,030000,000000,000000,060400,000000,000000,0A0300,0A0100,000000,000000,000000,000000
コパノリッキー,Ro,Ne,Na,Ns,Te,Ne,Ph,Ro,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,020000,000000,000000,060400,000000,000000,000000,030400,000000,000000,040000,000000,000000,000000,000000,030200,020000,000000,000000,050200,000000,000000,000000,000000,000000,000000,050300,000000,000000,000000,000000,0A0400,000000,000000,040000,000000,000000,000000,070400,000000,000000,030000,000000
コマンズ,Ne,St,Fa,Ma,Te,To,Ns,He,ノーザンダンサー,000000,000000,070100,030000,020000,030200,000000,000000,030200,000000,000000,000000,020000,000000,000000,030000,000000,000000,030000,0A0300,000000,000000,000000,050200,000000,000000,050200,020000,000000,000000,030200,000000,000000,000000,030000,030000,010000,000000,000000,000000,000000,000000,030100,0A0100,000000,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000
コマンダーインチーフ,Ne,Ro,Ro,Na,Fa,Fa,Ns,Ph,ノーザンダンサー,000000,000000,020000,030000,020000,030200,000000,000000,030200,000000,000000,010000,030000,000000,000000,000000,000000,000000,000000,030200,060200,000000,000000,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,070400,030000,060200,020000,000000,000000,000000,000000,000000,020000,0A0100,000000,000000,060400,000000,000000,020000,030200,030000,000000,000000,000000,000000,000000,030000,030200,000000,000000,000000,000000
コングラッツ,Ns,Ns,Na,Ne,St,To,Ns,St,ボールドルーラー,000000,000000,070300,000000,000000,050200,000000,000000,030000,000000,000000,000000,060400,000000,000000,000000,000000,000000,0A0200,050200,0A0100,000000,000000,050400,000000,000000,050200,020000,000000,000000,030200,000000,000000,030200,020000,030200,030000,000000,000000,000000,000000,000000,020000,0A0100,000000,000000,030000,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,040000,0A0300,000000,000000,030000,000000
コンサートボーイ,Na,To,Ph,Ns,Ns,Ns,Fa,Ma,レイズアネイティヴ,000000,000000,030000,020000,030200,030000,000000,000000,000000,000000,000000,000000,0A0100,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,020000,000000,000000,0A0100,030200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,010000,000000,000000,030000,010000,000000,000000,000000,000000,000000,000000,070200,030100,000000,000000,000000,000000,000000,000000,040000,000000,000000,040000,000000
コンサーン,Hi,St,Ha,Na,Ro,Ro,Ha,Ec,ヒムヤー,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,060200,020000,000000,000000,050400,000000,000000,020000,080300,0A0300,000000,000000,030000,000000,000000,060200,020000,000000,000000,000000,000000,000000,000000,000000,040000,040000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,020000,030200,000000,000000,000000,000000,000000,000000,000000,000000,000000,010000,000000
コンデュイット,Ns,Na,Ne,Ns,He,Ns,Ro,Na,ネヴァーベンド,000000,000000,000000,000000,030400,050200,000000,000000,000000,000000,000000,000000,000000,000000,000000,080300,000000,000000,000000,030200,020000,000000,000000,050200,000000,000000,000000,070300,000000,000000,040000,000000,000000,040000,030000,020000,030200,000000,000000,030200,000000,000000,000000,030000,000000,000000,060400,000000,000000,000000,030000,050200,000000,000000,020000,000000,000000,000000,030200,000000,000000,040000,000000
コントレイル-覇走-,Ro,Ne,Na,Ma,Te,Sw,Ns,Ne,ヘイルトゥリーズン,020000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,000000,000000,030200,000000,000000,040000,000000,000000,070300,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030800,000000,000000,000000,000000
サーアイヴァー,Ro,St,Sw,Ph,Ec,Ec,Te,Ma,サーゲイロード,000000,030200,060200,020000,030200,000000,000000,000000,040000,000000,000000,040000,000000,000000,000000,000000,000000,000000,050400,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,040000,030000,000000,000000,030000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000
サージュウェルズ,Ne,Ro,Ha,St,Na,Ha,Fa,St,ノーザンダンサー,000000,040000,030000,020000,030200,000000,000000,000000,030200,000000,000000,030200,030000,000000,000000,030000,000000,000000,000000,030000,060200,000000,000000,000000,000000,000000,060400,000000,000000,000000,000000,000000,000000,060400,000000,030200,030000,000000,000000,040000,000000,000000,000000,030000,000000,000000,000000,000000,000000,0A0300,000000,000000,000000,000000,000000,000000,000000,000000,050400,000000,000000,0A0100,000000
サーパーシー,Ns,Ne,He,Ma,He,Ha,Ha,Ec,ネヴァーベンド,000000,000000,000000,000000,030400,050200,000000,000000,000000,000000,000000,000000,000000,000000,000000,080300,000000,000000,000000,030000,020000,000000,000000,020000,000000,000000,040000,080400,000000,000000,060400,000000,000000,000000,000000,000000,020000,000000,000000,020000,000000,000000,040000,030200,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0100,000000
サーハリールイス,St,St,Na,Ne,Ma,Ha,Ns,He,リボー,000000,030000,020000,080300,0A0300,000000,000000,000000,030000,000000,000000,030000,040000,000000,000000,040000,000000,000000,030000,050400,030000,000000,000000,030000,000000,000000,000000,050200,000000,000000,030000,000000,000000,030200,020000,030200,030000,000000,000000,000000,000000,000000,020000,0A0100,000000,000000,030000,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,020000,020000,000000,000000,000000,000000
サーハリールイス-覇走-,St,St,Na,Ne,Ma,Ha,Ns,He,リボー,020000,030000,020000,080300,0A0300,000000,000000,000000,030000,000000,000000,030000,040000,000000,000000,040000,000000,000000,030000,050400,030000,000000,000000,030000,000000,000000,000000,050200,000000,000000,030000,000000,000000,030200,020000,030200,030000,000000,000000,000000,000000,000000,020000,0A0100,000000,000000,030000,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,020000,020000,000000,000000,000000,000000
ザール,Na,Ne,Ro,Ha,Ns,Ph,Sw,Ma,レイズアネイティヴ,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,0A0200,050200,000000,000000,000000,000000,000000,020900,030000,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,060200,020000,000000,000000,050400,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,050200,030200,000000,000000,040000,000000,000000,000000,030000,000000,000000,000000,000000
サイゴノショウ,St,He,Te,Na,Na,Ns,Ro,Ns,リボー,000000,000000,000000,030000,020000,080300,000000,000000,030000,000000,000000,020000,030200,000000,000000,000000,000000,000000,000000,070100,020000,000000,000000,000000,000000,000000,000000,030100,000000,000000,090200,000000,000000,000000,050300,000000,000000,000000,000000,020000,000000,000000,000000,020000,000000,000000,000000,000000,000000,000000,030200,020000,000000,000000,050200,000000,000000,000000,050200,000000,000000,000000,000000
ザイタクヘリオス,He,Ne,Ns,Fa,He,Ec,Sw,Te,クラリオン,000000,000000,000000,070100,020000,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,040000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,090400,0A0200,0A0100,030200,000000,000000,030000,000000,000000,020000,030000,000000,000000,030200,000000,000000,050300,010000,000000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000
サイレンススズカ,Ro,Te,Na,Hi,Ph,Ha,To,Ns,ヘイルトゥリーズン,000000,030200,030100,030000,060200,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,050200,020000,000000,000000,050400,000000,000000,000000,000000,000000,000000,000000,060200,000000,000000,050200,0A0100,000000,000000,090200,000000
サイレンススズカ-覇走-,Ro,Te,Na,Hi,Ph,Ha,To,Ns,ヘイルトゥリーズン,020000,030200,030100,030000,060200,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,050200,020000,000000,000000,050400,000000,000000,000000,000000,000000,000000,000000,060200,000000,000000,050200,0A0100,000000,000000,090200,000000
サイレンススズカ-覇禊-,Ro,Te,Na,Hi,Ph,Ha,To,Ns,ヘイルトゥリーズン,090200,030200,030100,030000,060200,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,050200,020000,000000,000000,050400,000000,000000,000000,000000,000000,000000,000000,060200,000000,000000,050200,0A0100,000000,000000,090200,000000
サイレンスススズカ,Ro,Te,Na,Hi,Ph,Ha,To,Ns,ヘイルトゥリーズン,000000,030200,030100,030000,060200,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,050200,020000,000000,000000,050400,000000,000000,000000,000000,000000,000000,000000,060200,000000,000000,050200,0A0100,000000,000000,090200,000000
サイレントハンター,Ro,Te,St,Ns,Ph,Ha,Ns,St,ヘイルトゥリーズン,000000,030200,030100,030000,060200,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,0A0300,000000,000000,020000,000000,000000,0A0300,070100,000000,000000,000000,000000,000000,000000,070100,0A0100,000000,000000,000000,000000,000000,000000,0A0300,000000,000000,080400,000000
サウスヴィグラス,Na,Ne,Ns,Ns,St,Ec,Hi,Ma,レイズアネイティヴ,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,080300,0A0300,000000,000000,010000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0100,000000,000000,000000,000000,000000,000000,010000,000000,000000,090200,000000,000000,000000,050200,0A0100,000000,000000,020000,000000,000000,030000,040000,000000,000000,030000,000000
サウンズオブアース,Ro,Na,Ne,Ns,Te,St,Ha,St,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,000000,000000,0A0300,000000,000000,000000,000000,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0200,050200,0A0100,000000,000000,050400,000000,000000,020000,080300,000000,000000,000000,000000
サガス,He,Ma,Sw,Te,Ec,Sw,Ma,Ec,クラリオン,000000,070100,020000,000000,020000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,030000,030000,000000,000000,000000,000000,000000,000000,040000,080400,030000,000000,000000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000
サクセスブロッケン,Ro,Ns,Ro,Ne,St,To,Te,St,ヘイルトゥリーズン,000000,000000,000000,070400,030000,060200,000000,000000,020000,000000,000000,050400,030000,000000,000000,000000,000000,000000,000000,070300,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,030000,000000,000000,000000,000000,000000,000000,030000,000000,000000,030000,000000
サクソンウォリアー,Ro,Ne,Ne,Ne,Te,Sw,Na,He,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,040000,030000,020000,000000,000000,000000,000000,000000,000000,030200,000000,000000,000000,000000,000000,000000,070100,030000,000000,000000,030000,000000,000000,000000,000000,000000,000000,030000,000000
サクマバクシンオー,Ns,Ns,Ne,He,Ha,Ma,Te,St,プリンスリーギフト,000000,000000,0A0300,070100,0A0100,030200,000000,000000,000000,000000,000000,030200,030000,000000,000000,000000,000000,000000,090400,0A0200,0A0100,000000,000000,020000,000000,000000,000000,000000,000000,000000,050300,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,000000,000000,040000,000000,000000,060400,000000,000000,090400,000000,000000,000000,060400,000000
サクラサニーオー,He,Ph,Ph,Ha,Ha,Te,Sw,Ha,マイバブー,000000,030200,090200,020000,020000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,010000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,030000,000000,000000,000000,000000,000000,0A0500,030200,030000,000000,000000,000000,000000,000000,000000,040000,000000,000000,030000,000000
サクラショウリ,He,Ph,Ns,St,Ha,Te,Ma,Fa,マイバブー,000000,030200,090200,020000,020000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,010000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,040000,030100,0A0100,030200,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,000000,060400,000000,000000,000000,040000,000000,000000,000000,030000,000000,000000,030000,000000
サクラスターオー,He,Ns,Ha,Ns,Ph,St,Sw,Ma,マイバブー,000000,000000,030200,090200,020000,020000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,040000,030100,0A0100,000000,000000,040000,000000,000000,000000,060400,000000,000000,000000,000000,000000,000000,040000,030200,030000,000000,000000,0A0100,000000,000000,050000,030000,000000,000000,000000,000000,000000,090400,0A0200,0A0100,000000,000000,020000,000000,000000,000000,000000,000000,000000,050300,000000
サクラセンチュリー,Ns,He,Ne,He,Ha,Ns,Te,Sw,レッドゴッド,000000,000000,040000,0A0300,0A0100,0A0100,000000,000000,040000,000000,000000,040000,040000,000000,000000,020000,000000,000000,000000,070100,020000,000000,000000,030000,000000,000000,050300,050200,000000,000000,000000,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,030200,090200,020000,000000,000000,010000,000000,000000,040000,040000,000000,000000,030100,000000
サクラチトセオー,Ns,Ha,Ne,Sw,Ec,Ma,Te,He,ゼダーン,000000,000000,000000,0A0400,020000,030100,000000,000000,060400,000000,000000,080000,000000,000000,000000,040000,000000,000000,040000,030200,030000,000000,000000,0A0100,000000,000000,000000,040000,000000,000000,030000,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,000000,000000,030000,000000,000000,060400,000000,000000,000000,040000,000000,000000,000000,000000
サクラバクシンオー,Ns,Ns,Ne,He,Ha,Ma,Te,St,プリンスリーギフト,000000,000000,0A0300,070100,0A0100,030200,000000,000000,000000,000000,000000,030200,030000,000000,000000,000000,000000,000000,090400,0A0200,0A0100,000000,000000,020000,000000,000000,000000,000000,000000,000000,050300,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,000000,000000,040000,000000,000000,060400,000000,000000,090400,000000,000000,000000,060400,000000
サクラバクシンオー-瞬発-,Ns,Ns,Ne,He,Ha,Ma,Te,St,プリンスリーギフト,010000,000000,0A0300,070100,0A0100,030200,000000,000000,000000,000000,000000,030200,030000,000000,000000,000000,000000,000000,090400,0A0200,0A0100,000000,000000,020000,000000,000000,000000,000000,000000,000000,050300,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,000000,000000,040000,000000,000000,060400,000000,000000,090400,000000,000000,000000,060400,000000
サクラプレジデント,Ro,Te,Ne,St,Ph,Ha,To,Ns,ヘイルトゥリーズン,000000,030200,030100,030000,060200,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,030400,030000,020000,000000,000000,000000,000000,000000,050200,020000,000000,000000,050400,000000,000000,060000,060400,030000,000000,000000,000000,000000,000000,030100,0A0100,000000,000000,030000,000000
サクラメガワンダー,Ro,Ne,Ro,Ne,Ph,St,Te,Sw,ヘイルトゥリーズン,000000,000000,000000,070400,030000,060200,000000,000000,020000,000000,000000,000000,030200,000000,000000,000000,000000,000000,070100,030000,020000,000000,000000,000000,000000,000000,030000,0A0300,000000,000000,020000,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,090200,030000,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
サクラユタカオー,Ns,Ha,Ns,Ma,Fa,Ha,Sw,Fa,プリンスリーギフト,000000,0A0300,070100,0A0100,030200,000000,000000,000000,040000,000000,000000,000000,010000,000000,000000,030000,000000,000000,030200,030000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,090400,0A0200,0A0100,030200,000000,000000,030000,000000,000000,020000,030000,000000,000000,030200,000000,000000,000000,000000,040000,000000,000000,040000,000000,000000,050300,010000,000000,000000,000000,000000
サクラユタカオー-闘志-,Ns,Ha,Ns,Ma,Fa,Ha,Sw,Fa,プリンスリーギフト,030000,0A0300,070100,0A0100,030200,000000,000000,000000,040000,000000,000000,000000,010000,000000,000000,030000,000000,000000,030200,030000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,090400,0A0200,0A0100,030200,000000,000000,030000,000000,000000,020000,030000,000000,000000,030200,000000,000000,000000,000000,040000,000000,000000,040000,000000,000000,050300,010000,000000,000000,000000,000000
サクラローレル,Ns,Ha,He,Ns,St,Na,Ns,Fa,レッドゴッド,000000,040000,0A0300,0A0100,0A0100,030200,000000,000000,000000,000000,000000,040000,000000,000000,000000,090200,000000,000000,040000,040000,000000,000000,000000,000000,000000,000000,020000,030200,000000,000000,030000,000000,000000,000000,070100,020000,000000,000000,000000,000000,000000,000000,030000,050200,000000,000000,0A0200,000000,000000,050300,050200,0A0100,000000,000000,050400,000000,000000,000000,010000,000000,000000,020000,000000
ササフラ,Ma,Ph,Fa,Ma,Ec,Ha,Ha,Ha,マッチェム,000000,000000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,010000,030000,010000,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,030200,030000,000000,000000,000000,000000
サザンヘイロー,Ro,Ph,Ne,Na,Hi,Sw,Na,Ns,ヘイルトゥリーズン,000000,030100,030000,060200,020000,030200,000000,000000,040000,000000,000000,000000,030000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,030000,040000,000000,000000,000000,000000,000000,030000,020000,030200,000000,000000,000000,030200,000000,000000,030200,030000,000000,000000,030000,000000,000000,040000,000000,030200,000000,000000,0A0300,000000,000000,050200,0A0100,000000,000000,060400,000000
サダムパテック,Ro,St,Ne,Na,Te,Ma,Ns,St,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,040000,000000,000000,000000,000000,000000,000000,030200,000000,000000,000000,000000,000000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,000000,070300,000000,000000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,020000,080300,000000,000000,000000,000000
サッカーボーイ,Ha,St,Ne,Ns,He,Ph,Te,St,ファイントップ,000000,000000,0A0200,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,030000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,070100,0A0100,030200,000000,000000,000000,000000,000000,040000,030000,000000,000000,030200,000000
サッカーボーイ-覇走-,Ha,St,Ne,Ns,He,Ph,Te,St,ファイントップ,020000,000000,0A0200,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,030000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,070100,0A0100,030200,000000,000000,000000,000000,000000,040000,030000,000000,000000,030200,000000
サッカーボール,Ha,St,Ne,Ns,He,Ph,Te,St,ファイントップ,000000,000000,0A0200,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,030000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,070100,0A0100,030200,000000,000000,000000,000000,000000,040000,030000,000000,000000,030200,000000
